EmpID,Age,AgeGroup,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,SalarySlab,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
RM1033,39.00,36-45,Yes,Non-Travel,592.00,Research & Development,2.00,3,Life Sciences,1,1458,1,Female,54,2,1,Laboratory Technician,1,Single,3646.00,Upto 5k,17181.00,2,Y,Yes,23,4,2,80,0,11.00,2,4,1.00,0,0,0
RM1080,39.00,36-45,No,Travel_Rarely,1089.00,Research & Development,6.00,3,Life Sciences,1,1525,2,Female,32,3,3,Manufacturing Director,2,Single,8376.00,5k-10k,9150.00,4,Y,No,18,3,4,80,0,9.00,3,3,2.00,0,2,2
RM1125,39.00,36-45,No,Travel_Rarely,1462.00,Sales,6.00,3,Medical,1,1588,4,Male,38,4,3,Sales Executive,3,Married,8237.00,5k-10k,4658.00,2,Y,No,11,3,1,80,1,11.00,3,3,7.00,6,7,6
RM1149,39.00,36-45,No,Travel_Rarely,1387.00,Research & Development,10.00,5,Medical,1,1618,2,Male,76,3,2,Manufacturing Director,1,Married,5377.00,5k-10k,3835.00,2,Y,No,13,3,4,80,3,10.00,3,3,7.00,7,7,7
RM1156,39.00,36-45,No,Travel_Rarely,170.00,Research & Development,3.00,2,Medical,1,1627,3,Male,76,2,2,Laboratory Technician,3,Divorced,3069.00,Upto 5k,10302.00,0,Y,No,15,3,4,80,1,11.00,3,3,10.00,8,0,7
RM1160,39.00,36-45,No,Travel_Frequently,711.00,Research & Development,4.00,3,Medical,1,1633,1,Female,81,3,2,Manufacturing Director,3,Single,5042.00,5k-10k,3140.00,0,Y,No,13,3,4,80,0,10.00,2,1,9.00,2,3,8
RM1176,39.00,36-45,No,Travel_Rarely,492.00,Research & Development,12.00,3,Medical,1,1654,4,Male,66,3,2,Manufacturing Director,2,Married,5295.00,5k-10k,7693.00,4,Y,No,21,4,3,80,0,7.00,3,3,5.00,4,1,0
RM1241,39.00,36-45,No,Non-Travel,792.00,Research & Development,1.00,3,Life Sciences,1,1737,4,Male,77,3,2,Laboratory Technician,4,Married,6472.00,5k-10k,8989.00,1,Y,Yes,15,3,4,80,1,9.00,2,3,9.00,8,5,8
RM1285,39.00,36-45,No,Travel_Rarely,1253.00,Research & Development,10.00,1,Medical,1,1800,3,Male,65,3,3,Research Director,3,Single,13464.00,10k-15k,7914.00,7,Y,No,21,4,3,80,0,9.00,3,3,4.00,3,2,2
RM1293,39.00,36-45,No,Travel_Frequently,766.00,Sales,20.00,3,Life Sciences,1,1812,3,Male,83,3,2,Sales Executive,4,Divorced,4127.00,Upto 5k,19188.00,2,Y,No,18,3,4,80,1,7.00,6,3,2.00,1,2,2
RM1336,39.00,36-45,No,Travel_Rarely,835.00,Research & Development,19.00,4,Other,1,1871,4,Male,41,3,2,Research Scientist,4,Divorced,3902.00,Upto 5k,5141.00,8,Y,No,14,3,2,80,3,7.00,2,3,2.00,2,2,2
RM1367,39.00,36-45,No,Non-Travel,1251.00,Sales,21.00,4,Life Sciences,1,1929,1,Female,32,1,2,Sales Executive,3,Married,5736.00,5k-10k,3987.00,6,Y,No,19,3,3,80,1,10.00,1,3,3.00,2,1,2
RM1373,39.00,36-45,No,Travel_Rarely,867.00,Research & Development,9.00,2,Medical,1,1936,1,Male,87,3,2,Manufacturing Director,1,Married,5151.00,5k-10k,12315.00,1,Y,No,25,4,4,80,1,10.00,3,3,10.00,0,7,9
RM1404,39.00,36-45,No,Travel_Rarely,119.00,Sales,15.00,4,Marketing,1,1975,2,Male,77,3,4,Sales Executive,1,Single,13341.00,10k-15k,25098.00,0,Y,No,12,3,1,80,0,21.00,3,3,20.00,8,11,10
RM1430,39.00,36-45,No,Travel_Rarely,116.00,Research & Development,24.00,1,Life Sciences,1,2014,1,Male,52,3,2,Research Scientist,4,Single,4108.00,Upto 5k,5340.00,7,Y,No,13,3,1,80,0,18.00,2,3,7.00,7,1,7
RM1438,39.00,36-45,No,Non-Travel,105.00,Research & Development,9.00,3,Life Sciences,1,2022,4,Male,87,3,5,Manager,4,Single,19431.00,15k+,15302.00,2,Y,No,13,3,3,80,0,21.00,3,2,6.00,0,1,3
RM1463,39.00,36-45,No,Travel_Rarely,722.00,Sales,24.00,1,Marketing,1,2056,2,Female,60,2,4,Sales Executive,4,Married,12031.00,10k-15k,8828.00,0,Y,No,11,3,1,80,1,21.00,2,2,20.00,9,9,6
RM1467,39.00,36-45,No,Travel_Rarely,613.00,Research & Development,6.00,1,Medical,1,2062,4,Male,42,2,3,Healthcare Representative,1,Married,9991.00,5k-10k,21457.00,4,Y,No,15,3,1,80,1,9.00,5,3,7.00,7,1,7
RM1463,39.00,36-45,No,Travel_Rarely,722.00,Sales,24.00,1,Marketing,1,2056,2,Female,60,2,4,Sales Executive,4,Married,12031.00,10k-15k,8828.00,0,Y,No,11,3,1,80,1,21.00,2,2,20.00,9,9,6
RM1467,39.00,36-45,No,Travel_Rarely,613.00,Research & Development,6.00,1,Medical,1,2062,4,Male,42,2,3,Healthcare Representative,1,Married,9991.00,5k-10k,21457.00,4,Y,No,15,3,1,80,1,9.00,5,3,7.00,7,1,1
RM091,40.00,36-45,No,Travel_Frequently,530.00,Research & Development,1.00,4,Life Sciences,1,119,3,Male,78,2,4,Healthcare Representative,2,Married,13503.00,10k-15k,14115.00,1,Y,No,22,4,4,80,1,22.00,3,2,22.00,3,11,11
RM151,40.00,36-45,No,Travel_Frequently,1395.00,Research & Development,26.00,3,Medical,1,202,2,Female,54,3,2,Research Scientist,2,Divorced,5605.00,5k-10k,8504.00,1,Y,No,11,3,1,80,1,20.00,2,3,20.00,7,2,13
RM159,40.00,36-45,No,Travel_Rarely,630.00,Sales,4.00,4,Marketing,1,215,3,Male,67,2,3,Sales Executive,4,Married,10855.00,10k-15k,8552.00,7,Y,No,11,3,1,80,1,15.00,2,2,12.00,11,2,11
RM187,40.00,36-45,No,Travel_Rarely,989.00,Research & Development,4.00,1,Medical,1,253,4,Female,46,3,5,Manager,3,Married,19033.00,15k+,6499.00,1,Y,No,14,3,2,80,1,21.00,2,3,20.00,8,9,9
RM204,40.00,36-45,No,Travel_Rarely,905.00,Research & Development,19.00,2,Medical,1,281,3,Male,99,3,2,Laboratory Technician,4,Married,2741.00,Upto 5k,16523.00,8,Y,Yes,15,3,3,80,1,15.00,2,4,7.00,2,3,7
RM244,40.00,36-45,No,Travel_Rarely,1300.00,Research & Development,24.00,2,Technical Degree,1,335,1,Male,62,3,2,Research Scientist,4,Divorced,3319.00,Upto 5k,24447.00,1,Y,No,17,3,1,80,2,9.00,3,3,9.00,8,4,7
RM336,40.00,36-45,No,Travel_Rarely,1124.00,Sales,1.00,2,Medical,1,453,2,Male,57,1,2,Sales Executive,4,Married,7457.00,5k-10k,13273.00,2,Y,Yes,22,4,3,80,3,6.00,2,2,4.00,3,0,2
RM369,40.00,36-45,Yes,Travel_Rarely,575.00,Sales,22.00,2,Marketing,1,492,3,Male,68,2,2,Sales Executive,3,Married,6380.00,5k-10k,6110.00,2,Y,Yes,12,3,1,80,2,8.00,6,3,6.00,4,1,0
RM388,40.00,36-45,No,Travel_Rarely,759.00,Sales,2.00,2,Marketing,1,516,4,Female,46,3,2,Sales Executive,2,Divorced,5715.00,5k-10k,22553.00,7,Y,No,12,3,3,80,2,8.00,5,3,5.00,4,1,3
RM392,40.00,36-45,No,Travel_Rarely,555.00,Research & Development,2.00,3,Medical,1,521,2,Female,78,2,2,Laboratory Technician,3,Married,3448.00,Upto 5k,13436.00,6,Y,No,22,4,2,80,1,20.00,3,3,1.00,0,0,0
RM418,40.00,36-45,No,Travel_Rarely,1398.00,Sales,2.00,4,Life Sciences,1,558,3,Female,79,3,5,Manager,3,Married,18041.00,15k+,13022.00,0,Y,No,14,3,4,80,0,21.00,2,3,20.00,15,1,12
RM449,40.00,36-45,No,Travel_Rarely,302.00,Research & Development,6.00,3,Life Sciences,1,601,2,Female,75,3,4,Manufacturing Director,3,Single,13237.00,10k-15k,20364.00,7,Y,No,15,3,3,80,0,22.00,3,3,20.00,6,5,13
RM459,40.00,36-45,No,Non-Travel,1094.00,Sales,28.00,3,Other,1,615,3,Male,58,1,3,Sales Executive,1,Divorced,10932.00,10k-15k,11373.00,3,Y,No,15,3,3,80,1,20.00,2,3,1.00,0,0,1
RM534,40.00,36-45,No,Travel_Frequently,580.00,Sales,5.00,4,Life Sciences,1,729,4,Male,48,2,3,Sales Executive,1,Married,10475.00,10k-15k,23772.00,5,Y,Yes,21,4,3,80,1,20.00,2,3,18.00,13,1,12
RM554,40.00,36-45,No,Travel_Rarely,804.00,Research & Development,2.00,1,Medical,1,763,4,Female,86,2,1,Research Scientist,4,Single,2342.00,Upto 5k,22929.00,0,Y,Yes,20,4,4,80,0,5.00,2,2,4.00,2,2,3
RM583,40.00,36-45,No,Travel_Frequently,791.00,Research & Development,2.00,2,Medical,1,807,3,Female,38,4,2,Healthcare Representative,2,Married,4244.00,Upto 5k,9931.00,1,Y,No,24,4,4,80,1,8.00,2,3,8.00,7,3,7
RM602,40.00,36-45,No,Travel_Frequently,720.00,Research & Development,16.00,4,Medical,1,832,1,Male,51,2,2,Laboratory Technician,3,Single,5094.00,5k-10k,11983.00,6,Y,No,14,3,4,80,0,10.00,6,3,1.00,0,0,0
RM685,40.00,36-45,No,Travel_Rarely,658.00,Sales,10.00,4,Marketing,1,954,1,Male,67,2,3,Sales Executive,2,Divorced,9705.00,5k-10k,20652.00,2,Y,No,12,3,2,80,1,11.00,2,2,1.00,0,0,0
RM692,40.00,36-45,No,Travel_Frequently,1469.00,Research & Development,9.00,4,Medical,1,964,4,Male,35,3,1,Research Scientist,2,Divorced,3617.00,Upto 5k,25063.00,8,Y,Yes,14,3,4,80,1,3.00,2,3,1.00,1,0,0
RM707,40.00,36-45,Yes,Non-Travel,1479.00,Sales,24.00,3,Life Sciences,1,986,2,Female,100,4,4,Sales Executive,2,Single,13194.00,10k-15k,17071.00,4,Y,Yes,16,3,4,80,0,22.00,2,2,1.00,0,0,0
RM769,40.00,36-45,No,Travel_Rarely,300.00,Sales,26.00,3,Marketing,1,1066,3,Male,74,3,2,Sales Executive,1,Married,8396.00,5k-10k,22217.00,1,Y,No,14,3,2,80,1,8.00,3,2,7.00,7,7,5
RM786,40.00,36-45,No,Travel_Rarely,1492.00,Research & Development,20.00,4,Technical Degree,1,1092,1,Male,61,3,3,Healthcare Representative,4,Married,10322.00,10k-15k,26542.00,4,Y,No,20,4,4,80,1,14.00,6,3,11.00,10,11,1
RM815,40.00,36-45,No,Travel_Rarely,1308.00,Research & Development,14.00,3,Medical,1,1128,3,Male,44,2,5,Research Director,3,Single,19626.00,15k+,17544.00,1,Y,No,14,3,1,80,0,21.00,2,4,20.00,7,4,9
RM838,40.00,36-45,No,Travel_Frequently,593.00,Research & Development,9.00,4,Medical,1,1166,2,Female,88,3,3,Research Director,3,Single,13499.00,10k-15k,13782.00,9,Y,No,17,3,3,80,0,20.00,3,2,18.00,7,2,13
RM846,40.00,36-45,No,Travel_Frequently,902.00,Research & Development,26.00,2,Medical,1,1180,3,Female,92,2,2,Research Scientist,4,Married,4422.00,Upto 5k,21203.00,3,Y,Yes,13,3,4,80,1,16.00,3,1,1.00,1,0,0
RM867,40.00,36-45,No,Travel_Frequently,1184.00,Sales,2.00,4,Medical,1,1212,2,Male,62,3,2,Sales Executive,2,Married,4327.00,Upto 5k,25440.00,5,Y,No,12,3,4,80,3,5.00,2,3,0.00,0,0,0
RM885,40.00,36-45,No,Travel_Rarely,107.00,Sales,10.00,3,Technical Degree,1,1239,2,Female,84,2,2,Sales Executive,2,Divorced,6852.00,5k-10k,11591.00,7,Y,No,12,3,2,80,1,7.00,2,4,5.00,1,1,3
RM947,40.00,36-45,Yes,Travel_Rarely,299.00,Sales,25.00,4,Marketing,1,1318,4,Male,57,2,3,Sales Executive,2,Single,9094.00,5k-10k,17235.00,2,Y,Yes,12,3,3,80,0,9.00,2,3,5.00,4,1,0
RM958,40.00,36-45,No,Non-Travel,458.00,Research & Development,16.00,2,Life Sciences,1,1340,3,Male,74,3,1,Research Scientist,3,Divorced,3544.00,Upto 5k,8532.00,9,Y,No,16,3,2,80,1,6.00,0,3,4.00,2,0,0
RM960,40.00,36-45,No,Travel_Rarely,523.00,Research & Development,2.00,3,Life Sciences,1,1346,3,Male,98,3,2,Research Scientist,4,Single,4661.00,Upto 5k,22455.00,1,Y,No,13,3,3,80,0,9.00,4,3,9.00,8,8,8
RM968,40.00,36-45,No,Travel_Rarely,329.00,Research & Development,1.00,4,Life Sciences,1,1361,2,Male,88,3,1,Laboratory Technician,2,Married,2387.00,Upto 5k,6762.00,3,Y,No,22,4,3,80,1,7.00,3,3,4.00,2,0,3
RM979,40.00,36-45,No,Travel_Rarely,1202.00,Research & Development,2.00,1,Medical,1,1375,2,Female,89,4,2,Healthcare Representative,3,Divorced,6377.00,5k-10k,13888.00,5,Y,No,20,4,2,80,3,15.00,0,3,12.00,11,11,8
RM1030,40.00,36-45,No,Non-Travel,663.00,Research & Development,9.00,4,Other,1,1449,3,Male,81,3,2,Laboratory Technician,3,Divorced,3975.00,Upto 5k,23099.00,3,Y,No,11,3,3,80,2,11.00,2,4,8.00,7,0,7
RM1041,40.00,36-45,No,Non-Travel,218.00,Research & Development,8.00,1,Medical,1,1468,4,Male,55,2,3,Research Director,2,Divorced,13757.00,10k-15k,25178.00,2,Y,No,11,3,3,80,1,16.00,5,3,9.00,8,4,8
RM1046,40.00,36-45,No,Travel_Rarely,896.00,Research & Development,2.00,3,Medical,1,1474,3,Male,68,3,1,Research Scientist,3,Divorced,2345.00,Upto 5k,8045.00,2,Y,No,14,3,3,80,1,8.00,3,4,3.00,1,1,2
RM1084,40.00,36-45,Yes,Travel_Rarely,676.00,Research & Development,9.00,4,Life Sciences,1,1534,4,Male,86,3,1,Laboratory Technician,1,Single,2018.00,Upto 5k,21831.00,3,Y,No,14,3,2,80,0,15.00,3,1,5.00,4,1,0
RM1095,40.00,36-45,No,Travel_Rarely,1342.00,Sales,9.00,2,Medical,1,1548,1,Male,47,3,2,Sales Executive,1,Married,5473.00,5k-10k,19345.00,0,Y,No,12,3,4,80,0,9.00,5,4,8.00,4,7,1
RM1097,40.00,36-45,No,Travel_Rarely,898.00,Human Resources,6.00,2,Medical,1,1550,3,Male,38,3,4,Manager,4,Single,16437.00,15k+,17381.00,1,Y,Yes,21,4,4,80,0,21.00,2,3,21.00,7,7,7
RM1099,40.00,36-45,No,Non-Travel,1142.00,Research & Development,8.00,2,Life Sciences,1,1552,4,Male,72,3,2,Healthcare Representative,4,Divorced,4069.00,Upto 5k,8841.00,3,Y,Yes,18,3,3,80,0,8.00,2,3,2.00,2,2,2
RM1133,40.00,36-45,No,Travel_Rarely,118.00,Sales,14.00,2,Life Sciences,1,1598,4,Female,84,3,2,Sales Executive,1,Married,4639.00,Upto 5k,11262.00,1,Y,No,15,3,3,80,1,5.00,2,3,5.00,4,1,2
RM1157,40.00,36-45,No,Travel_Rarely,884.00,Research & Development,15.00,3,Life Sciences,1,1628,1,Female,80,2,3,Manufacturing Director,3,Married,10435.00,10k-15k,25800.00,1,Y,No,13,3,4,80,2,18.00,2,3,18.00,15,14,12
RM1165,40.00,36-45,No,Travel_Rarely,448.00,Research & Development,16.00,3,Life Sciences,1,1641,3,Female,84,3,3,Manufacturing Director,4,Single,7945.00,5k-10k,19948.00,6,Y,Yes,15,3,4,80,0,18.00,2,2,4.00,2,3,3
RM1172,40.00,36-45,Yes,Travel_Rarely,1329.00,Research & Development,7.00,3,Life Sciences,1,1649,1,Male,73,3,1,Laboratory Technician,1,Single,2166.00,Upto 5k,3339.00,3,Y,Yes,14,3,2,80,0,10.00,3,1,4.00,2,0,3
RM1230,40.00,36-45,No,Travel_Rarely,369.00,Research & Development,8.00,2,Life Sciences,1,1724,2,Female,92,3,2,Manufacturing Director,1,Married,6516.00,5k-10k,5041.00,2,Y,Yes,16,3,2,80,1,18.00,3,3,1.00,0,0,0
RM1243,40.00,36-45,No,Travel_Rarely,611.00,Sales,7.00,4,Medical,1,1740,2,Male,88,3,5,Manager,2,Single,19833.00,15k+,4349.00,1,Y,No,14,3,2,80,0,21.00,3,2,21.00,8,12,8
RM1287,40.00,36-45,No,Travel_Rarely,616.00,Research & Development,2.00,2,Life Sciences,1,1802,3,Female,99,3,1,Laboratory Technician,1,Married,3377.00,Upto 5k,25605.00,4,Y,No,17,3,4,80,1,7.00,5,2,4.00,3,0,2
RM1300,40.00,36-45,No,Travel_Rarely,1194.00,Research & Development,1.00,3,Life Sciences,1,1822,3,Female,52,3,2,Healthcare Representative,4,Divorced,6513.00,5k-10k,9060.00,4,Y,No,17,3,4,80,1,12.00,3,3,5.00,3,0,3
RM1305,40.00,36-45,No,Travel_Rarely,750.00,Research & Development,12.00,3,Life Sciences,1,1829,2,Female,47,3,2,Healthcare Representative,1,Divorced,4448.00,Upto 5k,10748.00,2,Y,No,12,3,2,80,1,15.00,3,3,7.00,4,7,7
RM1349,40.00,36-45,No,Travel_Rarely,1137.00,Research & Development,1.00,4,Life Sciences,1,1892,1,Male,98,3,4,Manager,1,Divorced,16823.00,15k+,18991.00,2,Y,No,11,3,1,80,1,22.00,3,3,19.00,7,11,16
RM1410,40.00,36-45,No,Travel_Frequently,692.00,Research & Development,11.00,3,Technical Degree,1,1985,4,Female,73,3,2,Laboratory Technician,3,Married,6323.00,5k-10k,26849.00,1,Y,No,11,3,1,80,1,10.00,2,4,10.00,9,9,4
RM1411,40.00,36-45,No,Travel_Rarely,444.00,Sales,2.00,2,Marketing,1,1986,2,Female,92,3,2,Sales Executive,2,Married,5677.00,5k-10k,4258.00,3,Y,No,14,3,3,80,1,15.00,4,3,11.00,8,5,10
RM1428,40.00,36-45,No,Travel_Rarely,543.00,Research & Development,1.00,4,Life Sciences,1,2012,1,Male,83,3,1,Laboratory Technician,4,Married,2406.00,Upto 5k,4060.00,8,Y,No,19,3,3,80,2,8.00,3,2,1.00,0,0,0
RM1456,40.00,36-45,No,Travel_Rarely,1322.00,Research & Development,2.00,4,Life Sciences,1,2048,3,Male,52,2,1,Research Scientist,3,Single,2809.00,Upto 5k,2725.00,2,Y,No,14,3,4,80,0,8.00,2,3,2.00,2,2,2
RM1458,40.00,36-45,No,Travel_Rarely,1194.00,Research & Development,2.00,4,Medical,1,2051,3,Female,98,3,1,Research Scientist,3,Married,2001.00,Upto 5k,12549.00,2,Y,No,14,3,2,80,3,20.00,2,3,5.00,3,0,2
RM001,41.00,36-45,Yes,Travel_Rarely,1102.00,Sales,1.00,2,Life Sciences,1,1,2,Female,94,3,2,Sales Executive,4,Single,5993.00,5k-10k,19479.00,8,Y,Yes,11,3,1,80,0,8.00,0,1,6.00,4,0,5
RM046,41.00,36-45,Yes,Travel_Rarely,1360.00,Research & Development,12.00,3,Technical Degree,1,58,2,Female,49,3,5,Research Director,3,Married,19545.00,15k+,16280.00,1,Y,No,12,3,4,80,0,23.00,0,3,22.00,15,15,8
RM134,41.00,36-45,No,Travel_Rarely,802.00,Sales,9.00,1,Life Sciences,1,176,3,Male,96,3,3,Sales Executive,3,Divorced,8189.00,5k-10k,21196.00,3,Y,Yes,13,3,3,80,1,12.00,2,3,9.00,7,0,7
RM148,41.00,36-45,No,Travel_Frequently,857.00,Research & Development,10.00,3,Life Sciences,1,199,4,Male,91,2,4,Manager,1,Divorced,17181.00,15k+,12888.00,4,Y,No,13,3,2,80,1,21.00,2,2,7.00,6,7,7
RM149,41.00,36-45,No,Travel_Rarely,933.00,Research & Development,9.00,4,Life Sciences,1,200,3,Male,94,3,1,Laboratory Technician,1,Married,2238.00,Upto 5k,6961.00,2,Y,No,21,4,4,80,1,7.00,2,3,5.00,0,1,4
RM167,41.00,36-45,No,Travel_Rarely,465.00,Research & Development,14.00,3,Life Sciences,1,227,1,Male,56,3,1,Research Scientist,3,Divorced,2451.00,Upto 5k,4609.00,4,Y,No,12,3,1,80,1,13.00,2,3,9.00,8,1,8
RM183,41.00,36-45,Yes,Travel_Rarely,1356.00,Sales,20.00,2,Marketing,1,248,2,Female,70,3,1,Sales Representative,2,Single,3140.00,Upto 5k,21728.00,1,Y,Yes,22,4,4,80,0,4.00,5,2,4.00,3,0,2
RM216,41.00,36-45,No,Travel_Rarely,896.00,Sales,6.00,3,Life Sciences,1,298,4,Female,75,3,3,Manager,4,Single,13591.00,10k-15k,14674.00,3,Y,Yes,18,3,3,80,0,16.00,3,3,1.00,0,0,0
RM243,41.00,36-45,No,Travel_Rarely,1411.00,Research & Development,19.00,2,Life Sciences,1,334,3,Male,36,3,2,Research Scientist,1,Divorced,3072.00,Upto 5k,19877.00,2,Y,No,16,3,1,80,2,17.00,2,2,1.00,0,0,0
RM301,41.00,36-45,No,Travel_Rarely,334.00,Sales,2.00,4,Life Sciences,1,410,4,Male,88,3,4,Manager,2,Single,16015.00,15k+,15896.00,1,Y,No,19,3,2,80,0,22.00,2,3,22.00,10,0,4
RM347,41.00,36-45,No,Travel_Rarely,483.00,Research & Development,6.00,3,Medical,1,466,4,Male,95,2,2,Manufacturing Director,2,Single,6032.00,5k-10k,10110.00,6,Y,Yes,15,3,4,80,0,8.00,3,3,5.00,4,1,2
RM367,41.00,36-45,Yes,Travel_Frequently,143.00,Sales,4.00,3,Marketing,1,488,1,Male,56,3,2,Sales Executive,2,Single,9355.00,5k-10k,9558.00,1,Y,No,18,3,3,80,0,8.00,5,3,8.00,7,7,7
RM447,41.00,36-45,No,Non-Travel,267.00,Sales,10.00,2,Life Sciences,1,599,4,Male,56,3,2,Sales Executive,4,Single,6230.00,5k-10k,13430.00,7,Y,No,14,3,4,80,0,16.00,3,3,14.00,3,1,10
RM460,41.00,36-45,No,Non-Travel,509.00,Research & Development,2.00,4,Other,1,616,1,Female,62,2,2,Healthcare Representative,3,Single,6811.00,5k-10k,2112.00,2,Y,Yes,17,3,1,80,0,10.00,3,3,8.00,7,0,7
RM467,41.00,36-45,No,Travel_Rarely,1276.00,Sales,2.00,5,Life Sciences,1,625,2,Female,91,3,4,Manager,1,Married,16595.00,15k+,5626.00,7,Y,No,16,3,2,80,1,22.00,2,3,18.00,16,11,8
RM536,41.00,36-45,No,Travel_Rarely,427.00,Human Resources,10.00,4,Human Resources,1,731,2,Male,73,2,5,Manager,4,Divorced,19141.00,15k+,8861.00,3,Y,No,15,3,2,80,3,23.00,2,2,21.00,6,12,6
RM539,41.00,36-45,No,Travel_Rarely,314.00,Human Resources,1.00,3,Human Resources,1,734,4,Male,59,2,5,Manager,3,Married,19189.00,15k+,19562.00,1,Y,No,12,3,2,80,1,22.00,3,3,22.00,7,2,10
RM668,41.00,36-45,Yes,Travel_Rarely,1085.00,Research & Development,2.00,4,Life Sciences,1,927,2,Female,57,1,1,Laboratory Technician,4,Divorced,2778.00,Upto 5k,17725.00,4,Y,Yes,13,3,3,80,1,10.00,1,2,7.00,7,1,0
RM687,41.00,36-45,No,Travel_Rarely,263.00,Research & Development,6.00,3,Medical,1,957,4,Male,59,3,1,Laboratory Technician,1,Single,4721.00,Upto 5k,3119.00,2,Y,Yes,13,3,3,80,0,20.00,3,3,18.00,13,2,17
RM717,41.00,36-45,No,Travel_Frequently,840.00,Research & Development,9.00,3,Medical,1,999,1,Male,64,3,5,Research Director,3,Divorced,19419.00,15k+,3735.00,2,Y,No,17,3,2,80,1,21.00,2,4,18.00,16,0,11
RM738,41.00,36-45,No,Travel_Rarely,549.00,Research & Development,7.00,2,Medical,1,1025,4,Female,42,3,2,Manufacturing Director,3,Single,5003.00,5k-10k,23371.00,6,Y,No,14,3,2,80,0,8.00,6,3,2.00,2,2,1
RM747,41.00,36-45,No,Non-Travel,247.00,Research & Development,7.00,1,Life Sciences,1,1035,2,Female,55,1,5,Research Director,3,Divorced,19973.00,15k+,20284.00,1,Y,No,22,4,2,80,2,21.00,3,3,21.00,16,5,10
RM784,41.00,36-45,No,Travel_Rarely,509.00,Research & Development,7.00,2,Technical Degree,1,1085,2,Female,43,4,1,Research Scientist,3,Married,3376.00,Upto 5k,18863.00,1,Y,No,13,3,3,80,0,10.00,3,3,10.00,6,0,8
RM831,41.00,36-45,No,Travel_Rarely,167.00,Research & Development,12.00,4,Life Sciences,1,1158,2,Male,46,3,1,Laboratory Technician,4,Married,4766.00,Upto 5k,9051.00,3,Y,Yes,11,3,1,80,1,6.00,4,3,1.00,0,0,0
RM865,41.00,36-45,Yes,Non-Travel,906.00,Research & Development,5.00,2,Life Sciences,1,1210,1,Male,95,2,1,Research Scientist,1,Divorced,2107.00,Upto 5k,20293.00,6,Y,No,17,3,1,80,1,5.00,2,1,1.00,0,0,0
RM952,41.00,36-45,No,Non-Travel,256.00,Sales,10.00,2,Medical,1,1329,3,Male,40,1,2,Sales Executive,2,Single,6151.00,5k-10k,22074.00,1,Y,No,13,3,1,80,0,19.00,4,3,19.00,2,11,9
RM961,41.00,36-45,No,Travel_Frequently,1018.00,Sales,1.00,3,Marketing,1,1349,3,Female,66,3,2,Sales Executive,1,Divorced,4103.00,Upto 5k,4297.00,0,Y,No,17,3,4,80,1,10.00,2,3,9.00,3,1,7
RM989,41.00,36-45,No,Travel_Frequently,1200.00,Research & Development,22.00,3,Life Sciences,1,1392,4,Female,75,3,2,Research Scientist,4,Divorced,5467.00,5k-10k,13953.00,3,Y,Yes,14,3,1,80,2,12.00,4,2,6.00,2,3,3
RM1029,41.00,36-45,No,Travel_Rarely,1283.00,Research & Development,5.00,5,Medical,1,1448,2,Male,90,4,1,Research Scientist,3,Married,2127.00,Upto 5k,5561.00,2,Y,Yes,12,3,1,80,0,7.00,5,2,4.00,2,0,3
RM1197,41.00,36-45,No,Travel_Rarely,1206.00,Sales,23.00,2,Life Sciences,1,1678,4,Male,80,3,3,Sales Executive,3,Single,7082.00,5k-10k,11591.00,3,Y,Yes,16,3,4,80,0,21.00,2,3,2.00,0,0,2
RM1219,41.00,36-45,No,Travel_Rarely,918.00,Sales,6.00,3,Marketing,1,1708,4,Male,35,3,3,Sales Executive,3,Single,9241.00,5k-10k,15869.00,1,Y,No,12,3,2,80,0,10.00,3,3,10.00,8,8,7
RM1229,41.00,36-45,No,Non-Travel,552.00,Human Resources,4.00,3,Human Resources,1,1722,3,Male,60,1,2,Human Resources,2,Married,6430.00,5k-10k,20794.00,6,Y,No,19,3,2,80,1,10.00,4,3,3.00,2,1,2
RM1267,41.00,36-45,No,Travel_Rarely,548.00,Research & Development,9.00,4,Life Sciences,1,1772,3,Male,94,3,1,Laboratory Technician,1,Divorced,2289.00,Upto 5k,20520.00,1,Y,No,20,4,2,80,2,5.00,2,3,5.00,3,0,4
RM1295,41.00,36-45,No,Travel_Rarely,447.00,Research & Development,5.00,3,Life Sciences,1,1814,2,Male,85,4,2,Healthcare Representative,2,Single,6870.00,5k-10k,15530.00,3,Y,No,12,3,1,80,0,11.00,3,1,3.00,2,1,2
RM1296,41.00,36-45,No,Travel_Rarely,796.00,Sales,4.00,1,Marketing,1,1815,3,Female,81,3,3,Sales Executive,3,Divorced,10447.00,10k-15k,26458.00,0,Y,Yes,13,3,4,80,1,23.00,3,4,22.00,14,13,5
